Dataname,Value,Time
current,2.04,2025-09-03 12:05:48.837914
power,240.5,2025-09-03 12:05:48.837914
voltage,121.11,2025-09-03 12:05:48.837914
filament_temp,185.8,2025-09-03 12:05:49.338104
bed_temp,57.6,2025-09-03 12:05:49.338104
current,2.04,2025-09-03 12:05:49.338104
power,240.5,2025-09-03 12:05:49.338104
voltage,121.11,2025-09-03 12:05:49.338104
filament_temp,192.8,2025-09-03 12:05:49.838289
bed_temp,57.2,2025-09-03 12:05:49.838289
current,2.04,2025-09-03 12:05:49.838289
power,240.5,2025-09-03 12:05:49.838289
voltage,121.11,2025-09-03 12:05:49.838289
filament_temp,192.8,2025-09-03 12:05:50.338480
bed_temp,57.2,2025-09-03 12:05:50.338480
current,2.04,2025-09-03 12:05:50.338480
power,240.5,2025-09-03 12:05:50.338480
voltage,121.11,2025-09-03 12:05:50.338480
filament_temp,192.8,2025-09-03 12:05:50.838664
bed_temp,57.2,2025-09-03 12:05:50.838664
current,2.04,2025-09-03 12:05:50.838664
power,240.5,2025-09-03 12:05:50.838664
voltage,121.11,2025-09-03 12:05:50.838664
filament_temp,192.8,2025-09-03 12:05:51.338815
bed_temp,57.2,2025-09-03 12:05:51.338815
current,2.04,2025-09-03 12:05:51.338815
power,237.1,2025-09-03 12:05:51.338815
voltage,121.11,2025-09-03 12:05:51.338815
filament_temp,199.1,2025-09-03 12:05:51.838975
bed_temp,57.5,2025-09-03 12:05:51.838975
current,2.04,2025-09-03 12:05:51.838975
power,237.1,2025-09-03 12:05:51.838975
voltage,121.11,2025-09-03 12:05:51.838975
filament_temp,199.1,2025-09-03 12:05:52.339173
bed_temp,57.5,2025-09-03 12:05:52.339173
current,2.04,2025-09-03 12:05:52.339173
power,237.1,2025-09-03 12:05:52.339173
voltage,121.11,2025-09-03 12:05:52.339173
filament_temp,199.1,2025-09-03 12:05:52.839360
bed_temp,57.5,2025-09-03 12:05:52.839360
current,2.04,2025-09-03 12:05:52.839360
power,237.1,2025-09-03 12:05:52.839360
voltage,121.11,2025-09-03 12:05:52.839360
filament_temp,199.1,2025-09-03 12:05:53.339554
bed_temp,57.5,2025-09-03 12:05:53.339554
current,2.04,2025-09-03 12:05:53.339554
power,237.1,2025-09-03 12:05:53.339554
voltage,121.11,2025-09-03 12:05:53.339554
filament_temp,206.1,2025-09-03 12:05:53.839752
bed_temp,57.6,2025-09-03 12:05:53.839752
current,2.04,2025-09-03 12:05:53.839752
power,237.1,2025-09-03 12:05:53.839752
